id,object_name,chain,object_type,address,number,number_original,object_type_short,street,street_length
25603,Starbucks,True,кафе,"город Москва, улица Кузнецкий Мост, дом 21/5",72.0,72,кафе,улица Кузнецкий Мост,20
139192,London beer&grill,False,кафе,"город Москва, улица Кузнецкий Мост, дом 21/5",48.0,48,кафе,улица Кузнецкий Мост,20
22479,Антракт,False,ресторан,"город Москва, Пушечная улица, дом 9/6, строение 1",10.0,10,ресторан,Пушечная улица,14
27883,Столовая «РЕСТЛАЙН-СЕВЕР»,False,столовая,"город Москва, Протопоповский переулок, дом 9, строение 1",86.0,86,столовая,Протопоповский переулок,23
27872,Столовая «Комбинат питания ЦБ РФ»,False,столовая,"город Москва, Неглинная улица, дом 12, корпус А",70.0,70,столовая,Неглинная улица,15
28288,КАФЕ при ОАО «ГИПРОМЕЗ»,False,кафе,"город Москва, проспект Мира, дом 101, строение 2",64.0,64,кафе,проспект Мира,13
21253,БУФЕТ ПРИ ОАО ВНИСИ,False,буфет,"город Москва, проспект Мира, дом 106",28.0,28,буфет,проспект Мира,13
28690,СТОЛОВАЯ ПРИ ФИНАНСОВОЙ АКАДЕМИИ,False,столовая,"город Москва, улица Кибальчича, дом 1",30.0,30,столовая,улица Кибальчича,16
29525,СТОЛОВАЯ ФИНАНСОВОЙ АКАДЕМИИ ПРИ ПРАВИТЕЛЬСТВЕ РФ,False,столовая,"город Москва, улица Кибальчича, дом 1",55.0,55,столовая,улица Кибальчича,16
29222,СТОЛОВАЯ ПРИ ХУДОЖЕСТВЕННО-ПЕДАГОГИЧЕСКОМ КОЛЛЕДЖЕ ТЕХНОЛОГИИ ИДИЗАЙНА,False,столовая,"город Москва, Мурманский проезд, дом 10",180.0,180,столовая,Мурманский проезд,17
27446,ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ № 14,False,столовая,"город Москва, Мурманский проезд, дом 12",150.0,150,столовая,Мурманский проезд,17
27353,СТОЛОВАЯ при КОЛЛЕДЖЕ ХУДОЖЕСТВЕННЫХ РЕМЕСЕЛ № 59,False,столовая,"город Москва, Мурманский проезд, дом 8",150.0,150,столовая,Мурманский проезд,17
156484,Ла Прима Маргарита,False,кафе,"город Москва, улица Гиляровского, дом 57, строение 1",15.0,15,кафе,улица Гиляровского,18
26000,Савой,False,ресторан,"город Москва, улица Рождественка, дом 3/6, строение 1",90.0,90,ресторан,улица Рождественка,18
74687,Кавказская пленница,False,ресторан,"город Москва, проспект Мира, дом 36, строение 1",100.0,100,ресторан,проспект Мира,13
150084,Французская кондитерская,False,кафе,"город Москва, улица Щепкина, дом 47, строение 1",20.0,20,кафе,улица Щепкина,13
78292,Крошка Картошка,True,кафе,"город Москва, улица Щепкина, дом 47, строение 1",12.0,12,кафе,улица Щепкина,13
135829,Кальянная 2500,False,бар,"город Москва, Большой Сухаревский переулок, дом 17, строение 2",30.0,30,бар,Большой Сухаревский переулок,28
80635,"Остерия DiViNO, караоке лаундж",False,бар,"город Москва, Большой Сухаревский переулок, дом 5, строение 2",36.0,36,бар,Большой Сухаревский переулок,28
72293,Чайхона №1,True,ресторан,"город Москва, проспект Мира, дом 28",90.0,90,ресторан,проспект Мира,13
138696,Столовая при ВУЗЕ,False,столовая,"город Москва, улица Рождественка, дом 11/4, корпус 1, строение 4",150.0,150,столовая,улица Рождественка,18
29521,Столовая «ПОТЕНЦИАЛ»,False,столовая,"город Москва, Кулаков переулок, дом 7",150.0,150,столовая,Кулаков переулок,16
155911,Домино'с Пицца,True,предприятие быстрого обслуживания,"город Москва, Звёздный бульвар, дом 10, строение 1",17.0,17,фастфуд,Звёздный бульвар,16
25850,Ресторан «Бакинская жемчужина»,False,ресторан,"город Москва, Звёздный бульвар, дом 24",80.0,80,ресторан,Звёздный бульвар,16
153976,Буфет при ГБУ г. Москвы НИИ скорой помощи им. Склифосовского Департамента здравоохранения г. Москвы,False,буфет,"город Москва, Большая Сухаревская площадь, дом 3, строение 1",40.0,0,буфет,Большая Сухаревская площадь,27
